Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Low & middle income,LMY,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.44291791,82.2738438,82.10356556,81.88374378,81.75117042,81.54644712,81.30564338,81.17243264,80.93893605,80.74376211,80.45031808,80.2141465,79.91724521,79.68207683,79.5360845,79.25543915,78.96307796,78.66890271,78.36672181,78.08864778,77.80726781,77.64395046,77.31661911,77.05339837,76.71342521,76.41655864,76.08388636,75.7121465,75.43123568,75.11470054,73.50858284,74.16901369,74.41936254,74.6335572,74.44590514,74.29257081
Low income,LIC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.48114826,80.50443423,80.49040604,80.43460895,80.287484,80.20448895,80.34364076,80.4870543,80.56229377,80.46778124,80.36362866,80.23847144,80.11677661,79.99447406,79.90432654,79.77884588,79.54621279,79.22606715,78.94853829,78.67043014,78.38798559,78.44629632,77.35528602,77.71372691,76.76892049,75.75155928,75.24385088,74.68774188,74.44417963,74.11619716,73.35704857,73.08264868,73.82917511,74.6261445,74.39751452,74.29371962
Lower middle income,LMC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.62105202,82.49885473,82.50943782,82.49283574,82.47596584,82.5166809,82.52154259,82.5534881,82.48102013,82.56261774,82.46451389,82.10846255,81.7876065,81.55106425,81.31340809,81.00035823,80.60264676,80.13531446,79.67919494,79.23918196,78.91265288,78.58341325,78.27931927,78.12464669,77.78290671,77.5358626,77.25720106,76.90712332,76.68013133,76.37630659,75.42418853,75.82681376,76.29796478,76.60629504,76.82674969,76.81017346
Luxembourg,LUX,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.277,68.897,68.359,68.381,67.352,66.148,66.243,65.673,65.706,65.248,65.934,65.329,66.246,64.733,64.649,64.98,64.495,64.025,63.529,66.109,65.473,64.426,65.334,65.673,65.792,65.516,64.598,63.462,63.771,65.125,64.253,65.997,64.855,65.849,65.852,65.497
"Macao SAR, China",MAC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.181,71.646,71.107,73.447,75.214,76.54,77.501,78.133,77.948,77.32,75.808,74.59,73.013,70.939,71.428,71.693,73.645,75.294,76.373,75.851,76.225,76.601,76.857,76.379,77.191,76.174,75.221,75.631,76.055,75.789,74.639,74.721,74.599,74.419,74.056,73.612
Madagascar,MDG,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.607,88.564,88.483,88.413,88.383,88.379,88.419,88.482,88.564,88.643,88.71,88.767,88.938,88.947,88.948,88.908,88.978,89.031,89.069,89.089,89.091,89.072,89.034,88.985,88.921,88.851,88.539,88.264,88.035,87.831,87.04,87.271,88.083,88.081,88.051,88.094
Malawi,MWI,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.193,83.366,83.528,83.662,83.76,83.814,83.83,83.84,83.875,83.876,83.828,83.793,83.771,83.744,83.724,83.73,82.935,82.107,81.245,80.348,79.416,78.449,76.967,75.418,73.803,72.125,70.384,68.586,68.255,67.891,73.859,67.439,67.767,67.726,67.689,67.342
Malaysia,MYS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.301,76.215,76.41,76.595,76.777,76.962,77.15,77.339,77.528,77.668,77.675,77.52,77.299,77.095,76.918,76.791,76.734,76.748,76.829,76.967,77.122,77.254,77.556,77.855,78.146,78.196,77.822,77.714,78.068,78.444,78.053,78.364,79.348,79.306,79.181,79.211
Maldives,MDV,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.017,75.537,74.987,74.378,73.72,72.956,72.646,72.274,71.864,71.424,70.976,70.437,69.898,69.353,68.803,68.244,67.486,66.514,65.536,64.609,65.08,65.571,66.08,66.603,67.132,67.651,68.159,71.038,73.947,76.891,70.308,71.857,76.23,76.108,75.968,76.428
Mali,MLI,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.224,80.312,80.381,80.414,80.41,80.372,80.317,80.251,80.158,80.057,79.966,79.878,79.808,79.77,79.772,79.821,79.896,79.977,80.077,80.194,80.333,80.484,80.701,80.877,80.934,79.758,80.01,80.259,80.742,81.173,80.957,80.334,81.242,81.141,81.045,81.022
Malta,MLT,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.273,73.937,73.542,73.05,72.647,72.365,72.213,71.817,71.721,71.261,70.389,71.826,70.157,70.017,69.485,68.077,68.018,67.555,66.723,66.829,67.277,67.54,66.881,67.608,68.172,68.255,68.463,69.033,70,70.693,71.006,71.852,72.049,72.397,71.824,71.55
Marshall Islands,MHL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.451,68.02,67.58,67.138,66.701,66.268,65.837,65.402,64.964,64.527,64.086,63.832,63.624,63.407,63.186,62.959,62.725,62.482,62.226,61.968,61.724,61.493,61.274,60.556,59.802,59.043,58.278,57.508,57.427,57.304,56.669,56.753,57.231,57.002,56.851,56.613
Mauritius,MUS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.739,81.534,81.271,80.982,80.657,80.291,79.982,79.679,79.363,79.025,78.683,78.564,78.368,79.639,77.694,77.139,76.407,75.79,75.074,74.89,74.913,74.246,74.361,74.449,74.693,74.256,73.819,73.953,72.822,72.932,68.174,64.467,68.477,70.301,69.877,69.671
Mexico,MEX,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.013,83.956,84.194,84.496,84.038,82.898,83.005,83.689,83.448,82.735,82.128,81.496,80.381,80.386,80.313,80.706,80.98,80.644,80.203,79.466,79.258,79.027,79.322,78.935,78.796,78.568,78.273,78.237,78.165,78.057,72.492,76.673,77.314,77.551,77.215,77.113
"Micronesia, Fed. Sts.",FSM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.28789622,78.59863356,78.43576389,78.23740241,78.0069543,77.73008556,77.55114392,77.49092001,77.01205137,77.12924356,76.62197299,75.94871987,75.47960414,75.33268438,75.23045086,74.93249011,74.47637931,74.23272381,73.91781861,73.90412598,74.25232632,73.80437499,73.87724677,73.98975065,73.60306383,73.45293929,73.49086435,73.24690238,73.29840691,73.18083823,71.76986065,72.3742508,73.06129032,73.51647571,73.44486818,73.32728027
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.23674961,78.50358984,78.32737374,78.10476644,77.87044914,77.59634043,77.46074182,77.4583824,77.00185642,77.17813548,76.57798103,75.91688919,75.48136545,75.37275756,75.29306936,74.99007985,74.48239147,74.14928076,73.73294333,73.68525967,73.94175254,73.29770882,73.14541382,73.06547219,72.48296565,72.17538059,72.10947534,71.8707381,71.93749691,71.74848969,70.37782682,71.1413662,71.76139405,72.01074057,71.84063718,71.69472938
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.28444671,78.54879765,78.3740313,78.15161535,77.91736121,77.64361456,77.50738265,77.50880992,77.05314636,77.23202576,76.62499456,75.98657745,75.55626081,75.42876904,75.35606163,75.04598881,74.53951158,74.19873479,73.78473261,73.73467198,73.98423946,73.33004839,73.17642292,73.09249431,72.50708608,72.18372812,72.11613088,71.87426347,71.94826422,71.75225953,70.40282225,71.147228,71.75926465,72.01074057,71.84063718,71.69472938
Middle income,MIC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.56572643,82.38502777,82.2057778,81.97645507,81.84557448,81.63363065,81.36848086,81.21735625,80.96375105,80.76207287,80.45610475,80.21251156,79.90370282,79.66064456,79.5105602,79.21875864,78.92164995,78.62869679,78.32409627,78.04537814,77.76339275,77.58234282,77.31360594,77.00130329,76.70899444,76.47037718,76.15298707,75.79795349,75.51553658,75.20173638,73.52205954,74.2675395,74.47434906,74.63421328,74.45020659,74.29246672
Moldova,MDA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.897,63.235,63.478,63.585,63.686,63.662,63.872,63.792,64.055,64.184,64.093,61.716,60.102,58.637,55.75,54.565,59.087,58.819,59.997,61.585,64.173,64.43,64.207,64.849,69.334,71.17,71.078,69.417,67.822,70.543,71.63,74.778,73.749,71.679,72.137,72.241
Monaco,MCO,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.191,63.938,64.563,64.857,64.954,64.889,65.028,65.098,65.2,65.313,65.487,65.545,65.508,65.357,65.038,64.868,64.668,64.439,63.733,64,64.606,65.911,65.739,65.577,66.001,66.168,64.948,65.829,68.051,73.532,71.039,69.498,70.867,69.493,68.818,68.217
Montenegro,MNE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.669,58.88,58.939,58.849,58.505,58.087,57.734,57.444,57.085,57.306,56.98,56.776,56.513,56.22,55.937,55.755,55.527,55.456,55.458,55.607,55.651,55.656,56.774,56.667,58.97,59.292,60.555,60.781,62.492,63.075,58.194,55.535,63.286,66.13,65.813,65.445
Morocco,MAR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.296,79.824,80.03,80.12,79.381,79.801,78.901,79.009,78.477,78.358,78.178,77.629,77.043,76.744,76.435,76.107,75.764,75.423,75.084,74.421,73.756,73.244,72.465,71.87,71.273,70.472,69.688,68.393,69.248,70.118,68.193,69.717,68.841,68.622,68.291,68.059
Mozambique,MOZ,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.989,80.956,80.92,80.851,80.741,80.615,80.507,80.479,81.098,81.703,82.293,82.869,83.433,83.984,83.666,83.347,83.027,82.706,82.383,82.059,81.734,81.409,81.082,80.754,80.425,80.094,80.135,80.168,80.208,80.258,79.595,79.529,80.64,80.544,80.55,80.518
Myanmar,MMR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.97,76.888,77.189,77.355,77.561,77.741,77.9,78.03,78.161,78.409,78.689,78.89,79.073,79.246,79.375,79.462,79.507,79.513,79.483,79.427,79.362,79.32,79.251,79.157,79.051,78.951,77.864,76.736,76.629,75.071,75.973,69.716,69.755,69.736,69.714,69.66
Namibia,NAM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.806,62.728,62.706,62.687,62.664,62.062,61.455,60.845,61.144,61.444,61.742,61.801,61.858,61.913,61.969,62.026,62.082,62.14,62.199,62.257,62.314,62.372,62.425,65.144,64.797,65.328,65.856,64.27,62.663,62.816,59.787,60.105,63.38,63.258,63.114,63.041
Naoero,NRU,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.041,61.947,61.86,61.817,61.802,61.808,61.825,61.801,61.726,61.621,61.505,61.366,61.225,61.089,60.939,60.717,60.403,60.036,59.602,59.112,58.587,57.972,57.282,56.578,55.885,55.24,54.67,54.2,53.83,53.912,53.269,53.344,53.201,53.169,53.066,52.902
Netherlands,NLD,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.017,77.975,77.802,77.716,77.623,77.647,77.541,77.432,77.335,77.186,77.032,76.71,76.228,75.742,75.406,75.211,74.892,74.688,74.358,73.768,72.972,72.463,72.696,72.647,72.26,72.374,71.926,71.53,71.784,71.904,71.444,71.296,72.012,72.478,72.151,71.892
New Caledonia,NCL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.164,70.19,70.399,70.616,70.754,70.775,70.98,71.092,71.336,71.391,71.369,71.325,71.187,70.968,70.73,70.459,70.2,70.05,69.941,69.773,69.505,69.332,69.225,69.114,68.989,67.705,66.39,65.051,63.657,62.201,62.148,61.971,62.823,62.499,62.395,62.014
New Zealand,NZL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.172,73.729,73.039,72.977,73.454,73.936,74.265,74.084,73.333,73.187,73.332,73.589,74.295,73.521,74.24,74.775,75.318,75.354,74.948,74.417,74.134,74.364,73.662,73.268,74.126,74.233,75.289,76.248,75.974,75.19,75.194,75.343,75.627,76.215,74.968,74.739
Nicaragua,NIC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.097,84.976,84.839,84.689,84.537,84.379,85.135,85.884,86.62,86.447,86.273,86.094,85.909,85.717,85.518,85.311,85.097,84.876,84.646,84.409,84.166,83.918,83.666,83.41,83.15,82.961,82.776,82.595,82.494,82.383,81.622,82.45,82.096,81.974,81.873,81.758
Niger,NER,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.815,88.759,88.712,88.67,88.635,88.61,88.617,88.673,88.753,88.855,88.972,89.099,89.236,89.379,89.527,89.671,89.808,89.933,90.044,90.137,90.205,90.244,88.608,86.782,84.758,84.671,84.585,84.497,84.408,84.318,84.325,84.986,86.417,86.417,86.14,86.504
Nigeria,NGA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.185,89.597,89.973,90.259,90.547,90.626,90.377,90.112,89.905,89.681,89.278,89.042,88.565,88.258,87.915,87.616,87.216,86.896,86.631,86.578,86.195,86.282,86.166,85.89,85.829,85.782,85.748,85.569,85.497,85.345,83.67,84.327,85.537,84.391,84.385,84.297
North America,NAC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.22774368,74.6705347,74.5922878,74.20344811,73.90004561,73.83598847,73.83402419,73.88134573,73.72748117,73.66492324,73.68071437,73.28512182,73.00439242,72.4883719,72.31550009,72.26978556,72.37042697,72.11093673,71.9152906,70.94588589,70.23726907,69.79052674,69.73664785,69.4087118,68.98168928,68.87343748,68.97117049,68.91219152,68.87309981,68.99315797,67.55601738,67.62133733,67.76142144,67.78344295,67.55193385,67.26433603
North Macedonia,MKD,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.718,67.967,67.758,67.55,67.304,67.087,66.951,67.177,66.58,65.981,65.565,65.516,65.431,65.301,64.998,64.718,65.744,66.618,67.916,68.021,66.471,66.977,66.868,66.456,66.937,66.418,66.538,65.841,65.083,63.897,63.107,63.12,64.48,62.096,62.244,61.838
Northern Mariana Islands,MNP,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.677,70.856,71.185,71.449,71.588,72.026,72.12,72.43,72.603,72.436,72.512,72.692,72.521,72.381,72.346,72.646,72.455,72.439,72.372,71.783,70.934,70.547,70.619,70.294,69.927,69.901,69.407,68.657,69.167,69.201,68.844,69.14,69.538,69.489,69.345,69.093
Not classified,INX,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.84770878,73.70346494,73.40896844,73.03642492,72.79197569,72.49534497,72.4430275,72.41141873,72.22592997,71.99197444,71.69887752,71.32067126,70.98758822,70.7298154,70.49773923,70.56274392,70.57253453,70.4096747,70.3328255,69.84167959,69.56319811,69.38858871,69.39999271,69.20728764,69.04480231,68.98539585,69.00268955,69.04667512,69.11750747,69.05380817,67.54469777,68.14713426,68.49433852,68.58439837,68.41934421,68.19192498
Oman,OMN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.974,77.417,77.741,78.11,78.086,77.578,77.161,76.638,76.467,76.35,76.035,75.901,76.154,76.557,76.831,76.86,77.122,77.675,78.479,79.536,80.806,82.812,84.686,85.955,86.873,87.569,88.075,88.433,88.648,88.699,85.008,85.426,88.14,88.06,88.06,88.096
Other small states,OSS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.71876836,73.3255165,72.71544314,72.09654212,71.92440646,71.54808869,71.01136745,70.58588946,70.09909375,69.45415009,68.6170509,68.29214625,67.72547966,68.21601364,67.66644747,67.19659087,67.34256787,67.14929439,66.74640785,66.2324738,66.07417105,65.94472905,65.61719183,66.00222149,66.0776126,65.91092282,66.04942656,66.26759048,66.43000118,66.72558834,65.23746819,65.03030289,66.6797446,67.0119455,66.67643462,66.51955125
Pacific island small states,PSS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.26716942,79.3413055,79.21898105,79.20160567,79.14682267,79.07497319,79.03292093,79.17138838,79.28227172,79.40060037,79.61486125,79.75306947,79.85097227,79.87843549,79.90521016,79.00427655,79.20565166,79.16615904,79.06409791,78.97372985,78.77750349,78.80794009,78.16609104,77.48045002,76.81741154,76.91822095,76.95059594,76.82404748,76.54399003,76.2801304,73.78562926,73.83996063,75.73098532,75.66204096,75.61271091,75.5294688
Pakistan,PAK,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.027,82.384,82.542,81.436,81.167,81.533,82.239,82.872,82.335,82.442,82.505,82.541,82.647,82.3,81.878,80.702,79.509,79.257,78.879,78.736,78.671,78.087,78.508,78.923,77.866,78.943,79.072,79.186,79.288,78.887,78.737,80.123,79.939,80.077,80.083,80.139
Palau,PLW,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.44,77.89,79.307,80.641,80.552,81.207,81.1,80.94,81.581,81.354,81.246,81.123,80.985,80.789,81.652,81.259,80.768,80.744,82.893,80.201,81.58,80.05,81.444,81.477,80.931,80.006,80.403,79.685,80.825,80.85,77.026,76.929,80.73,77.802,77.999,77.864
Papua New Guinea,PNG,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.023,48.999,48.937,48.804,48.778,48.863,48.82,48.903,48.966,48.978,49.013,49.028,49.038,49.04,49.041,49.035,49.029,49.011,49.025,49.01,48.971,49.369,49.743,50.121,50.414,50.755,51.103,51.473,51.892,52.249,52.134,52.72,53.265,53.215,53.163,53.262
Paraguay,PRY,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.891,87.15,87.195,87.428,87.644,87.936,87.804,87.849,87.561,87.134,86.587,86.119,85.695,83.606,85.796,84.841,83.033,83.558,84.796,84.077,82.403,81.353,82.675,82.048,81.52,81.034,83.485,84.267,84.364,84.58,83.201,84.076,82.277,82.624,81.715,81.607
